license,CC BY-NC 4.0 (all data),,,,,
reference,https://doi.org/10.1016/j.joule.2020.08.002 (all data),,,,,
comment,Averaged capacity factors for sub-regions in Lombardi’s study.,,,,,
nodes,NORD,CNOR,CSUD,SUD,SICI,SARD
techs,wind,wind,wind,wind,wind,wind
parameters,source_use_max,source_use_max,source_use_max,source_use_max,source_use_max,source_use_max
timesteps,,,,,,
2015-11-28 22:00:00,0.074675,0.1594,0.0954,0.083475,0.3454,0.2452
2015-11-28 23:00:00,0.07241875,0.164233333333333,0.0984666666666667,0.0897,0.2953,0.2255
2015-11-29 00:00:00,0.0749125,0.169166666666667,0.1119,0.106275,0.2394,0.2214
2015-11-29 01:00:00,0.0814625,0.175733333333333,0.1161,0.124875,0.2026,0.1919
2015-11-29 02:00:00,0.08958125,0.177866666666667,0.116466666666667,0.1379,0.1669,0.1724
2015-11-29 03:00:00,0.08355,0.1757,0.117266666666667,0.153475,0.1426,0.1509
2015-11-29 04:00:00,0.07448125,0.1712,0.127933333333333,0.185825,0.1294,0.1444
2015-11-29 05:00:00,0.06083125,0.1631,0.121133333333333,0.20595,0.116,0.1547
2015-11-29 06:00:00,0.05003125,0.151366666666667,0.0887333333333333,0.207275,0.1009,0.173
2015-11-29 07:00:00,0.044225,0.1245,0.0654666666666667,0.1967,0.0821,0.1876
2015-11-29 08:00:00,0.030375,0.101133333333333,0.0535333333333333,0.1885,0.0773,0.1727
2015-11-29 09:00:00,0.01835,0.0940666666666667,0.0427,0.1694,0.0687,0.1427
2015-11-29 10:00:00,0.0159,0.0906,0.0341,0.1516,0.0639,0.1134
2015-11-29 11:00:00,0.01719375,0.0820666666666667,0.0274333333333333,0.142575,0.0626,0.0839
2015-11-29 12:00:00,0.02143125,0.0768333333333333,0.0225333333333333,0.134075,0.0594,0.0788
2015-11-29 13:00:00,0.02790625,0.0694,0.0202333333333333,0.123725,0.0522,0.0863
2015-11-29 14:00:00,0.027,0.0631,0.0207333333333333,0.114325,0.041,0.0946
2015-11-29 15:00:00,0.02688125,0.0679666666666667,0.0228333333333333,0.114075,0.0429,0.0983
2015-11-29 16:00:00,0.0292625,0.0728,0.0228666666666667,0.109775,0.0498,0.115
2015-11-29 17:00:00,0.03185625,0.0705,0.0206,0.1,0.0533,0.1247
2015-11-29 18:00:00,0.036225,0.0636333333333333,0.0181333333333333,0.0859,0.0584,0.1211
2015-11-29 19:00:00,0.04625625,0.0555,0.0161,0.070625,0.0682,0.1154
2015-11-29 20:00:00,0.06158125,0.0485,0.0165,0.059,0.0798,0.0972
2015-11-29 21:00:00,0.07709375,0.0421666666666667,0.0155,0.0531,0.0792,0.0748
2015-11-29 22:00:00,0.08815625,0.0397666666666667,0.0137333333333333,0.0542,0.073,0.0694
2015-11-29 23:00:00,0.1001875,0.0414666666666667,0.0159666666666667,0.058275,0.0683,0.0806
2015-11-30 00:00:00,0.11850625,0.0472333333333333,0.0196,0.063975,0.0632,0.1013
2015-11-30 01:00:00,0.142625,0.0513666666666667,0.0243666666666667,0.063775,0.058,0.1246
2015-11-30 02:00:00,0.1651375,0.0509,0.0291,0.061725,0.054,0.1428
2015-11-30 03:00:00,0.17110625,0.0526666666666667,0.0309,0.0614,0.0548,0.1491
2015-11-30 04:00:00,0.1733875,0.0560333333333333,0.0331333333333333,0.0612,0.0604,0.1477
2015-11-30 05:00:00,0.17263125,0.0557333333333333,0.0342333333333333,0.060675,0.0657,0.1417
2015-11-30 06:00:00,0.16085625,0.0543,0.0346,0.059075,0.0716,0.136
2015-11-30 07:00:00,0.1487125,0.0503666666666667,0.0263333333333333,0.047625,0.0756,0.1309
2015-11-30 08:00:00,0.12440625,0.0383,0.0167333333333333,0.0367,0.0917,0.1369
2015-11-30 09:00:00,0.085275,0.0246666666666667,0.0142,0.0359,0.111,0.1532
2015-11-30 10:00:00,0.05126875,0.0168666666666667,0.0127,0.033975,0.1273,0.1569
2015-11-30 11:00:00,0.05973125,0.0180666666666667,0.0165,0.0323,0.1476,0.1638
2015-11-30 12:00:00,0.0521625,0.0236666666666667,0.0172333333333333,0.031975,0.1701,0.1784
2015-11-30 13:00:00,0.048625,0.0288333333333333,0.0184333333333333,0.034925,0.1911,0.2024
2015-11-30 14:00:00,0.05293125,0.0274,0.0253,0.044875,0.1989,0.2244
2015-11-30 15:00:00,0.053675,0.0258,0.039,0.0662,0.1939,0.23
2015-11-30 16:00:00,0.0525375,0.0236333333333333,0.0448333333333333,0.0802,0.2151,0.229
2015-11-30 17:00:00,0.0536125,0.0188333333333333,0.0401,0.076775,0.2305,0.2276
2015-11-30 18:00:00,0.05613125,0.0130666666666667,0.0355333333333333,0.07535,0.2346,0.2189
2015-11-30 19:00:00,0.05660625,0.0096,0.0308,0.0768,0.2211,0.2255
2015-11-30 20:00:00,0.05639375,0.00773333333333333,0.0252666666666667,0.078525,0.1953,0.2565
2015-11-30 21:00:00,0.05624375,0.00746666666666667,0.0184666666666667,0.0709,0.1613,0.2951
2015-11-30 22:00:00,0.05778125,0.00833333333333333,0.0133666666666667,0.059325,0.1383,0.3346
2015-11-30 23:00:00,0.05905625,0.0092,0.0112333333333333,0.05035,0.1297,0.3476
2015-12-01 00:00:00,0.05975,0.0108,0.0094,0.04455,0.1183,0.3557
2015-12-01 01:00:00,0.0612125,0.0125666666666667,0.00743333333333333,0.040675,0.109,0.3467
2015-12-01 02:00:00,0.060675,0.0146666666666667,0.00603333333333333,0.03965,0.1001,0.3364
2015-12-01 03:00:00,0.0568625,0.0176,0.00586666666666667,0.038875,0.1009,0.3123
2015-12-01 04:00:00,0.05475,0.0211,0.00626666666666667,0.037475,0.1051,0.2727
2015-12-01 05:00:00,0.05521875,0.0242333333333333,0.00803333333333333,0.037725,0.1073,0.2417
2015-12-01 06:00:00,0.05811875,0.0287666666666667,0.0138666666666667,0.0432,0.1092,0.2207
2015-12-01 07:00:00,0.05508125,0.0324,0.0194666666666667,0.04365,0.1004,0.1984
2015-12-01 08:00:00,0.04400625,0.0268333333333333,0.0198333333333333,0.0437,0.1039,0.219
2015-12-01 09:00:00,0.0326875,0.0277333333333333,0.0283666666666667,0.05055,0.0985,0.2277
2015-12-01 10:00:00,0.034725,0.0334666666666667,0.038,0.0561,0.0839,0.217
2015-12-01 11:00:00,0.04525625,0.0345666666666667,0.0441333333333333,0.0594,0.0727,0.1998
2015-12-01 12:00:00,0.0469875,0.0314666666666667,0.0450333333333333,0.05645,0.0629,0.1775
2015-12-01 13:00:00,0.0407125,0.0262,0.0432,0.05065,0.0528,0.1505
2015-12-01 14:00:00,0.03669375,0.0206666666666667,0.0387,0.04235,0.0419,0.1248
2015-12-01 15:00:00,0.03066875,0.0222,0.042,0.0393,0.0413,0.1104
2015-12-01 16:00:00,0.0262625,0.0268,0.0476,0.041575,0.0452,0.123
2015-12-01 17:00:00,0.02725,0.0354,0.0547333333333333,0.048275,0.0434,0.1335
2015-12-01 18:00:00,0.02913125,0.0474666666666667,0.0678,0.064475,0.0405,0.1431
2015-12-01 19:00:00,0.0313125,0.0624333333333333,0.0874,0.09175,0.0382,0.1635
2015-12-01 20:00:00,0.03539375,0.0804666666666667,0.101433333333333,0.119175,0.0368,0.1804
2015-12-01 21:00:00,0.04695,0.0929,0.105966666666667,0.1358,0.035,0.1753
2015-12-01 22:00:00,0.05951875,0.0964333333333333,0.104966666666667,0.148575,0.0366,0.1609
2015-12-01 23:00:00,0.069175,0.0971,0.107833333333333,0.1606,0.0415,0.1484
2015-12-02 00:00:00,0.06733125,0.0971666666666667,0.111833333333333,0.167725,0.0468,0.1354
2015-12-02 01:00:00,0.06904375,0.0926,0.112633333333333,0.1691,0.0531,0.1181
2015-12-02 02:00:00,0.07416875,0.0846,0.112166666666667,0.168025,0.0572,0.1059
2015-12-02 03:00:00,0.07640625,0.0841,0.1099,0.16195,0.0601,0.1023
2015-12-02 04:00:00,0.07473125,0.0879666666666667,0.1008,0.1445,0.0618,0.0977
2015-12-02 05:00:00,0.07883125,0.0901,0.0936333333333334,0.1311,0.0582,0.0957
2015-12-02 06:00:00,0.0832125,0.0902,0.0898,0.12065,0.0521,0.0994
2015-12-02 07:00:00,0.08300625,0.0832666666666667,0.0740666666666667,0.09685,0.0411,0.1082
2015-12-02 08:00:00,0.06804375,0.0656666666666667,0.0680333333333333,0.08025,0.0372,0.1287
2015-12-02 09:00:00,0.0532375,0.0583666666666667,0.0720333333333333,0.069025,0.0402,0.151
2015-12-02 10:00:00,0.04065625,0.0545333333333333,0.0768333333333333,0.068275,0.0492,0.1596
2015-12-02 11:00:00,0.0583375,0.0489666666666667,0.0787,0.073625,0.0619,0.1731
2015-12-02 12:00:00,0.05673125,0.0487666666666667,0.0727666666666667,0.074425,0.0706,0.1848
2015-12-02 13:00:00,0.04750625,0.0527,0.0597333333333333,0.058775,0.0735,0.1919
2015-12-02 14:00:00,0.05015,0.0476666666666667,0.0489666666666667,0.04655,0.0685,0.1875
2015-12-02 15:00:00,0.0646875,0.0597666666666667,0.0641,0.053575,0.0666,0.1615
2015-12-02 16:00:00,0.087875,0.0831666666666667,0.0863666666666667,0.0703,0.0685,0.1556
2015-12-02 17:00:00,0.1112875,0.115266666666667,0.101966666666667,0.094825,0.0684,0.1662
2015-12-02 18:00:00,0.1373625,0.146,0.125666666666667,0.123725,0.0736,0.1752
2015-12-02 19:00:00,0.16008125,0.1735,0.154766666666667,0.160325,0.0846,0.205
2015-12-02 20:00:00,0.17929375,0.2107,0.197933333333333,0.1984,0.1002,0.2271
2015-12-02 21:00:00,0.19659375,0.236766666666667,0.2417,0.22695,0.1094,0.2422
2015-12-02 22:00:00,0.23131875,0.262966666666667,0.267866666666667,0.2458,0.1155,0.2543
2015-12-02 23:00:00,0.27966875,0.3126,0.2895,0.2577,0.1314,0.2575
2015-12-03 00:00:00,0.32005,0.385,0.322,0.2834,0.1479,0.2712
2015-12-03 01:00:00,0.3691125,0.4528,0.368766666666667,0.33445,0.1613,0.2925
2015-12-03 02:00:00,0.40538125,0.491133333333333,0.427033333333333,0.391575,0.1685,0.3329
2015-12-03 03:00:00,0.4046125,0.549766666666667,0.4686,0.436525,0.18,0.379
2015-12-03 04:00:00,0.37369375,0.6158,0.4949,0.470975,0.192,0.4177
2015-12-03 05:00:00,0.356525,0.6785,0.5397,0.500175,0.2011,0.4749
2015-12-03 06:00:00,0.3289875,0.7367,0.593966666666667,0.513525,0.2099,0.5407
2015-12-03 07:00:00,0.32206875,0.7625,0.660433333333333,0.5306,0.1952,0.5696
2015-12-03 08:00:00,0.2879,0.772266666666667,0.7259,0.604225,0.2262,0.6127
2015-12-03 09:00:00,0.28721875,0.785166666666667,0.776,0.6732,0.2821,0.6897
2015-12-03 10:00:00,0.317525,0.792566666666667,0.811433333333333,0.7198,0.3541,0.7443
2015-12-03 11:00:00,0.3481625,0.775966666666667,0.8387,0.76545,0.4369,0.771
2015-12-03 12:00:00,0.351925,0.7206,0.844133333333333,0.797975,0.5106,0.7859
2015-12-03 13:00:00,0.3640375,0.585333333333333,0.822433333333333,0.809825,0.5688,0.797
2015-12-03 14:00:00,0.3852375,0.420066666666667,0.765566666666667,0.783575,0.593,0.7788
2015-12-03 15:00:00,0.42706875,0.329033333333333,0.724266666666667,0.770925,0.5344,0.7407
2015-12-03 16:00:00,0.48879375,0.288866666666667,0.6776,0.7671,0.4887,0.7024
2015-12-03 17:00:00,0.52191875,0.245766666666667,0.601533333333333,0.74765,0.4945,0.6769
2015-12-03 18:00:00,0.52618125,0.204566666666667,0.4905,0.717075,0.5225,0.6753
2015-12-03 19:00:00,0.5042625,0.196766666666667,0.402366666666667,0.678625,0.5486,0.6866
2015-12-03 20:00:00,0.4778125,0.198266666666667,0.3071,0.629975,0.5615,0.6974
2015-12-03 21:00:00,0.4310125,0.2007,0.223533333333333,0.5443,0.553,0.7067
2015-12-03 22:00:00,0.35425625,0.194,0.167466666666667,0.46795,0.5571,0.7273
2015-12-03 23:00:00,0.272625,0.182233333333333,0.138133333333333,0.40615,0.5729,0.7483
2015-12-04 00:00:00,0.22174375,0.168766666666667,0.128466666666667,0.35895,0.5624,0.7729
2015-12-04 01:00:00,0.19711875,0.146466666666667,0.1141,0.324125,0.5628,0.7896
2015-12-04 02:00:00,0.2018,0.1357,0.100166666666667,0.30105,0.5543,0.792
2015-12-04 03:00:00,0.21438125,0.1246,0.101233333333333,0.289675,0.5929,0.7959
2015-12-04 04:00:00,0.22958125,0.104166666666667,0.113333333333333,0.292575,0.6372,0.7963
2015-12-04 05:00:00,0.25833125,0.0738,0.110166666666667,0.273375,0.6547,0.7776
2015-12-04 06:00:00,0.28534375,0.0479,0.106333333333333,0.24375,0.6635,0.7517
2015-12-04 07:00:00,0.31704375,0.0347666666666667,0.100866666666667,0.2168,0.6777,0.7552
2015-12-04 08:00:00,0.32565625,0.0342,0.0974666666666667,0.21435,0.7583,0.8061
2015-12-04 09:00:00,0.3033375,0.0425,0.115333333333333,0.2295,0.7963,0.8221
2015-12-04 10:00:00,0.3319625,0.0667333333333333,0.1477,0.245725,0.7975,0.8158
2015-12-04 11:00:00,0.38623125,0.1072,0.221133333333333,0.26505,0.7924,0.7897
2015-12-04 12:00:00,0.4248875,0.1476,0.291133333333333,0.317125,0.7854,0.736
2015-12-04 13:00:00,0.4367875,0.174533333333333,0.3033,0.350975,0.7693,0.6465
2015-12-04 14:00:00,0.4348625,0.1844,0.2704,0.359875,0.7207,0.5221
2015-12-04 15:00:00,0.425225,0.1916,0.273833333333333,0.41995,0.6548,0.3827
2015-12-04 16:00:00,0.41701875,0.187766666666667,0.3018,0.473875,0.6312,0.283
2015-12-04 17:00:00,0.39224375,0.193866666666667,0.3129,0.4962,0.6028,0.2217
2015-12-04 18:00:00,0.3465625,0.1997,0.307466666666667,0.507625,0.5508,0.192
2015-12-04 19:00:00,0.29305625,0.2158,0.336466666666667,0.52465,0.4873,0.1754
2015-12-04 20:00:00,0.2273375,0.237366666666667,0.3923,0.565475,0.4412,0.1553
2015-12-04 21:00:00,0.161175,0.232966666666667,0.425333333333333,0.5663,0.4297,0.122
2015-12-04 22:00:00,0.12155,0.197733333333333,0.437466666666667,0.5456,0.458,0.0932
2015-12-04 23:00:00,0.09984375,0.151866666666667,0.4088,0.516575,0.4969,0.0761
2015-12-05 00:00:00,0.0885125,0.1114,0.376933333333333,0.498875,0.5265,0.0679
2015-12-05 01:00:00,0.07711875,0.0790666666666667,0.372333333333333,0.532575,0.569,0.0569
2015-12-05 02:00:00,0.07116875,0.0582,0.380866666666667,0.562525,0.6005,0.0482
2015-12-05 03:00:00,0.06290625,0.0530333333333333,0.396333333333333,0.586625,0.6123,0.0535
2015-12-05 04:00:00,0.06218125,0.0546666666666667,0.404966666666667,0.6015,0.5905,0.0625
2015-12-05 05:00:00,0.06591875,0.0588666666666667,0.413233333333333,0.617025,0.5872,0.0633
2015-12-05 06:00:00,0.07145625,0.0671666666666667,0.4338,0.6305,0.5788,0.0566
2015-12-05 07:00:00,0.07675,0.0729,0.442533333333333,0.654425,0.5224,0.0489
2015-12-05 08:00:00,0.06660625,0.0641333333333333,0.5039,0.73115,0.5585,0.0253
2015-12-05 09:00:00,0.04071875,0.0793,0.547333333333333,0.744725,0.5917,0.0091
2015-12-05 10:00:00,0.0195375,0.06,0.520833333333333,0.72865,0.6083,0.0057
2015-12-05 11:00:00,0.0172875,0.0362333333333333,0.479633333333333,0.712,0.6351,0.0058
2015-12-05 12:00:00,0.02260625,0.0209666666666667,0.436966666666667,0.694825,0.6695,0.0084
2015-12-05 13:00:00,0.0254375,0.0153333333333333,0.384533333333333,0.66835,0.6899,0.0133
2015-12-05 14:00:00,0.0317375,0.0113333333333333,0.2919,0.606625,0.6841,0.0213
2015-12-05 15:00:00,0.03776875,0.00926666666666667,0.2114,0.528625,0.6293,0.0377
2015-12-05 16:00:00,0.04115,0.0088,0.169866666666667,0.486375,0.5553,0.0453
2015-12-05 17:00:00,0.04609375,0.00946666666666667,0.145066666666667,0.4563,0.4939,0.0424
2015-12-05 18:00:00,0.05641875,0.0102333333333333,0.131566666666667,0.42735,0.4249,0.0426
2015-12-05 19:00:00,0.0648375,0.0115666666666667,0.1221,0.400725,0.3562,0.05
2015-12-05 20:00:00,0.06659375,0.0137333333333333,0.121733333333333,0.36865,0.3047,0.0633
2015-12-05 21:00:00,0.07095625,0.0169333333333333,0.120533333333333,0.350375,0.2758,0.0809
2015-12-05 22:00:00,0.08055,0.0208666666666667,0.114133333333333,0.335625,0.2573,0.113
2015-12-05 23:00:00,0.10230625,0.0248666666666667,0.104966666666667,0.315525,0.2477,0.1434
2015-12-06 00:00:00,0.11234375,0.0277666666666667,0.0972,0.299875,0.2435,0.158
2015-12-06 01:00:00,0.13,0.0292666666666667,0.0927666666666667,0.2955,0.2433,0.1875
2015-12-06 02:00:00,0.14149375,0.0288333333333333,0.0861,0.293875,0.2522,0.2146
2015-12-06 03:00:00,0.1319875,0.0267666666666667,0.0772333333333333,0.279025,0.2543,0.2497
2015-12-06 04:00:00,0.13398125,0.0251666666666667,0.0681,0.25805,0.2465,0.2536
2015-12-06 05:00:00,0.14159375,0.0237666666666667,0.0599333333333333,0.238225,0.2348,0.2423
2015-12-06 06:00:00,0.14868125,0.0240333333333333,0.0544,0.219825,0.2218,0.2338
2015-12-06 07:00:00,0.14798125,0.0270666666666667,0.0473333333333333,0.184275,0.1901,0.2426
2015-12-06 08:00:00,0.1398125,0.0286666666666667,0.0472,0.18945,0.1981,0.2525
2015-12-06 09:00:00,0.115775,0.0248,0.0747333333333333,0.237675,0.2189,0.3103
2015-12-06 10:00:00,0.12189375,0.0253333333333333,0.0837666666666667,0.247775,0.2204,0.367
2015-12-06 11:00:00,0.12499375,0.0265333333333333,0.0922333333333333,0.259325,0.2335,0.4057
2015-12-06 12:00:00,0.1091375,0.0287666666666667,0.0960333333333333,0.2641,0.2396,0.3958
2015-12-06 13:00:00,0.07843125,0.0311333333333333,0.0910666666666667,0.25345,0.2247,0.3416
2015-12-06 14:00:00,0.05525,0.041,0.0724333333333333,0.20305,0.1832,0.2768
2015-12-06 15:00:00,0.04858125,0.0622666666666667,0.0813333333333333,0.18845,0.1465,0.2016
2015-12-06 16:00:00,0.05613125,0.0669333333333333,0.110766666666667,0.205175,0.1268,0.1534
2015-12-06 17:00:00,0.057825,0.0599333333333333,0.151666666666667,0.252625,0.1089,0.1304
2015-12-06 18:00:00,0.05294375,0.0539,0.178066666666667,0.299825,0.0948,0.1043
2015-12-06 19:00:00,0.05701875,0.0498,0.164066666666667,0.290575,0.083,0.0815
2015-12-06 20:00:00,0.0626,0.0424,0.143933333333333,0.2621,0.0762,0.0662
2015-12-06 21:00:00,0.0636375,0.0371,0.121266666666667,0.2338,0.0683,0.0554
2015-12-06 22:00:00,0.0654375,0.0288,0.0964666666666667,0.21205,0.0569,0.0482
2015-12-06 23:00:00,0.06708125,0.0226,0.0779666666666667,0.19845,0.044,0.0454
2015-12-07 00:00:00,0.08325,0.0229,0.0647,0.1815,0.0282,0.0421
2015-12-07 01:00:00,0.08110625,0.0300666666666667,0.0562666666666667,0.167275,0.0141,0.0392
2015-12-07 02:00:00,0.081575,0.0534,0.0532,0.1575,0.0079,0.0445
2015-12-07 03:00:00,0.10204375,0.0793666666666667,0.0531333333333333,0.132,0.0089,0.0674
2015-12-07 04:00:00,0.110025,0.0992,0.0427,0.102675,0.0129,0.0952
2015-12-07 05:00:00,0.1276125,0.124466666666667,0.0456,0.08685,0.018,0.1279
2015-12-07 06:00:00,0.12913125,0.140833333333333,0.053,0.08325,0.0206,0.1614
2015-12-07 07:00:00,0.11616875,0.139933333333333,0.0559666666666667,0.080075,0.0233,0.1841
2015-12-07 08:00:00,0.12488125,0.120266666666667,0.0571,0.069075,0.0259,0.2196
2015-12-07 09:00:00,0.1247375,0.104333333333333,0.0830666666666667,0.08205,0.0312,0.3333
2015-12-07 10:00:00,0.1110125,0.109733333333333,0.1331,0.1197,0.0375,0.4156
2015-12-07 11:00:00,0.10355,0.125366666666667,0.174366666666667,0.1572,0.0539,0.4767
2015-12-07 12:00:00,0.0989875,0.1335,0.197833333333333,0.186875,0.0767,0.5314
2015-12-07 13:00:00,0.0951375,0.124233333333333,0.202933333333333,0.203825,0.0981,0.5661
2015-12-07 14:00:00,0.09461875,0.126633333333333,0.195733333333333,0.204875,0.1131,0.5495
2015-12-07 15:00:00,0.10911875,0.143333333333333,0.206233333333333,0.235775,0.1363,0.5103
2015-12-07 16:00:00,0.12505,0.160733333333333,0.243733333333333,0.285125,0.17,0.5411
2015-12-07 17:00:00,0.13450625,0.1727,0.262933333333333,0.30835,0.1939,0.553
2015-12-07 18:00:00,0.13455625,0.198166666666667,0.285,0.337525,0.2093,0.5617
2015-12-07 19:00:00,0.13466875,0.215433333333333,0.3125,0.328525,0.221,0.5741
2015-12-07 20:00:00,0.14416875,0.232,0.3118,0.308225,0.2302,0.6113
2015-12-07 21:00:00,0.16728125,0.2412,0.3355,0.3154,0.2382,0.6453
2015-12-07 22:00:00,0.184575,0.2332,0.363966666666667,0.3368,0.2452,0.6838
2015-12-07 23:00:00,0.207125,0.205266666666667,0.3951,0.3602,0.2746,0.7108
2015-12-08 00:00:00,0.22695,0.171566666666667,0.4068,0.377475,0.3145,0.7307
2015-12-08 01:00:00,0.2667375,0.1446,0.4414,0.394775,0.3562,0.7285
2015-12-08 02:00:00,0.299,0.1447,0.468233333333333,0.411825,0.3507,0.7644
2015-12-08 03:00:00,0.314075,0.1512,0.4677,0.44465,0.3484,0.8048
2015-12-08 04:00:00,0.32805,0.171333333333333,0.446,0.450825,0.3836,0.8516
2015-12-08 05:00:00,0.3237125,0.167833333333333,0.439266666666667,0.47455,0.4209,0.8878
2015-12-08 06:00:00,0.3033,0.1798,0.404,0.4992,0.4468,0.9021
2015-12-08 07:00:00,0.30269375,0.237433333333333,0.336033333333333,0.47465,0.4896,0.9063
2015-12-08 08:00:00,0.29535625,0.3301,0.2951,0.49745,0.5737,0.913
2015-12-08 09:00:00,0.286325,0.4131,0.2923,0.556975,0.6732,0.9032
2015-12-08 10:00:00,0.33955625,0.479733333333333,0.3208,0.606425,0.7316,0.8758
2015-12-08 11:00:00,0.343575,0.5082,0.334333333333333,0.62485,0.7438,0.8338
2015-12-08 12:00:00,0.2891375,0.516266666666667,0.326433333333333,0.5854,0.7457,0.7935
2015-12-08 13:00:00,0.21215,0.488633333333333,0.2691,0.475225,0.7458,0.7387
2015-12-08 14:00:00,0.13693125,0.434866666666667,0.208633333333333,0.335575,0.7475,0.6735
2015-12-08 15:00:00,0.0865875,0.412266666666667,0.203033333333333,0.2864,0.7517,0.5963
2015-12-08 16:00:00,0.059525,0.409733333333333,0.235533333333333,0.260375,0.7449,0.5015
2015-12-08 17:00:00,0.0451125,0.403633333333333,0.265466666666667,0.234175,0.7464,0.4393
2015-12-08 18:00:00,0.03905,0.3888,0.293033333333333,0.219875,0.7527,0.4003
2015-12-08 19:00:00,0.031275,0.358466666666667,0.3038,0.226825,0.7442,0.3936
2015-12-08 20:00:00,0.04356875,0.3152,0.305333333333333,0.2422,0.7368,0.3962
2015-12-08 21:00:00,0.0615125,0.249066666666667,0.294533333333333,0.255075,0.6989,0.4125
2015-12-08 22:00:00,0.07306875,0.190033333333333,0.262233333333333,0.2751,0.6811,0.4268
2015-12-08 23:00:00,0.0931125,0.138033333333333,0.245533333333333,0.2915,0.6614,0.4582
2015-12-09 00:00:00,0.09918125,0.0964666666666667,0.2204,0.2803,0.6295,0.4663
2015-12-09 01:00:00,0.100175,0.0674,0.19,0.27895,0.6067,0.3978
2015-12-09 02:00:00,0.100575,0.0473333333333333,0.162333333333333,0.28965,0.5902,0.3291
2015-12-09 03:00:00,0.1122,0.0399666666666667,0.1173,0.283225,0.5692,0.2964
2015-12-09 04:00:00,0.116025,0.0422,0.0851666666666667,0.258125,0.5491,0.2797
2015-12-09 05:00:00,0.1166625,0.0486333333333333,0.0596666666666667,0.23435,0.5161,0.3077
2015-12-09 06:00:00,0.1153875,0.0613,0.0347333333333333,0.206175,0.482,0.2935
2015-12-09 07:00:00,0.09598125,0.0806,0.0266333333333333,0.176725,0.4437,0.2942
2015-12-09 08:00:00,0.0778,0.0920666666666667,0.0309333333333333,0.1713,0.5262,0.3647
2015-12-09 09:00:00,0.0706125,0.0878333333333333,0.0381,0.171425,0.5323,0.5588
2015-12-09 10:00:00,0.0681,0.111266666666667,0.0672,0.17595,0.4963,0.6867
2015-12-09 11:00:00,0.09451875,0.158466666666667,0.127966666666667,0.198775,0.4884,0.7793
2015-12-09 12:00:00,0.1158,0.192633333333333,0.202466666666667,0.249675,0.5183,0.8061
2015-12-09 13:00:00,0.1121625,0.199033333333333,0.253266666666667,0.284675,0.5339,0.7265
2015-12-09 14:00:00,0.122975,0.213633333333333,0.283766666666667,0.302675,0.4736,0.6879
2015-12-09 15:00:00,0.13569375,0.2446,0.306766666666667,0.34225,0.4409,0.7089
2015-12-09 16:00:00,0.13649375,0.2678,0.332833333333333,0.39165,0.4959,0.7282
2015-12-09 17:00:00,0.12860625,0.275766666666667,0.396733333333333,0.404025,0.5554,0.6999
2015-12-09 18:00:00,0.10318125,0.254566666666667,0.475533333333333,0.401025,0.6261,0.6637
2015-12-09 19:00:00,0.0872,0.250333333333333,0.534,0.455225,0.6945,0.6143
2015-12-09 20:00:00,0.09465,0.261533333333333,0.547766666666667,0.519,0.7158,0.5686
2015-12-09 21:00:00,0.101625,0.249,0.5155,0.537475,0.678,0.5422
2015-12-09 22:00:00,0.1080125,0.239266666666667,0.478166666666667,0.5574,0.5882,0.5392
2015-12-09 23:00:00,0.1118,0.222766666666667,0.467766666666667,0.57805,0.5003,0.5436
2015-12-10 00:00:00,0.12081875,0.214666666666667,0.454566666666667,0.59195,0.4317,0.5425
2015-12-10 01:00:00,0.126325,0.2241,0.4293,0.595525,0.3948,0.5396
2015-12-10 02:00:00,0.133175,0.2286,0.4068,0.593875,0.3944,0.5379
2015-12-10 03:00:00,0.12913125,0.221366666666667,0.362933333333333,0.568425,0.4152,0.5595
2015-12-10 04:00:00,0.11846875,0.1942,0.309866666666667,0.531225,0.4048,0.591
2015-12-10 05:00:00,0.1109,0.1552,0.262666666666667,0.5114,0.3836,0.6009
2015-12-10 06:00:00,0.1057375,0.121833333333333,0.2234,0.495,0.3405,0.5917
2015-12-10 07:00:00,0.10501875,0.0989666666666667,0.169566666666667,0.44105,0.3091,0.5822
2015-12-10 08:00:00,0.1033,0.0745666666666667,0.149,0.419175,0.3602,0.611
2015-12-10 09:00:00,0.09504375,0.0607666666666667,0.175566666666667,0.4528,0.4291,0.6954
2015-12-10 10:00:00,0.10086875,0.0559666666666667,0.183366666666667,0.4452,0.4633,0.7121
2015-12-10 11:00:00,0.0982875,0.0497333333333333,0.189333333333333,0.43945,0.4853,0.7248
2015-12-10 12:00:00,0.099725,0.0442333333333333,0.193666666666667,0.43525,0.4995,0.7346
2015-12-10 13:00:00,0.09665625,0.0333,0.174833333333333,0.411425,0.5038,0.7384
2015-12-10 14:00:00,0.10299375,0.0191333333333333,0.125233333333333,0.345125,0.4886,0.7192
2015-12-10 15:00:00,0.1068125,0.0159666666666667,0.114533333333333,0.3167,0.4455,0.6842
2015-12-10 16:00:00,0.11380625,0.0160333333333333,0.115633333333333,0.313175,0.424,0.6901
2015-12-10 17:00:00,0.12786875,0.0171,0.1054,0.297025,0.4259,0.7032
2015-12-10 18:00:00,0.14056875,0.0202333333333333,0.0896666666666667,0.268125,0.4393,0.6976
2015-12-10 19:00:00,0.15798125,0.0242,0.0757666666666667,0.2385,0.4416,0.7036
2015-12-10 20:00:00,0.1747375,0.0258,0.0653666666666667,0.211225,0.4516,0.7171
