license,CC BY-NC 4.0,,,,,
reference,https://doi.org/10.1016/j.joule.2020.08.002,,,,,
comment,Averaged capacity factors for sub-regions in Lombardi’s study.,,,,,
nodes,NORD,CNOR,CSUD,SUD,SICI,SARD
techs,pv,pv,pv,pv,pv,pv
parameters,source_use_max,source_use_max,source_use_max,source_use_max,source_use_max,source_use_max
timesteps,,,,,,
2015-09-12 09:00:00,0.6150875,0.614733333333333,0.632633333333333,0.65405,0.6379,0.5762
2015-09-12 10:00:00,0.66525,0.664366666666667,0.6825,0.69395,0.6801,0.6334
2015-09-12 11:00:00,0.67255625,0.671166666666667,0.682,0.69065,0.6788,0.6437
2015-09-12 12:00:00,0.63503125,0.636233333333333,0.638666666666667,0.643375,0.6291,0.6149
2015-09-12 13:00:00,0.55856875,0.559333333333333,0.553033333333333,0.5529,0.5403,0.5457
2015-09-12 14:00:00,0.4416625,0.441933333333333,0.4253,0.417725,0.4075,0.4305
2015-09-12 15:00:00,0.29120625,0.289566666666667,0.2644,0.2522,0.2428,0.2871
2015-09-12 16:00:00,0.13396875,0.125833333333333,0.100766666666667,0.08655,0.0788,0.1257
2015-09-12 17:00:00,0.0103625,0.00293333333333333,0.000433333333333333,0,0,0.008
2015-09-12 18:00:00,0,0,0,0,0,0
2015-09-12 19:00:00,0,0,0,0,0,0
2015-09-12 20:00:00,0,0,0,0,0,0
2015-09-12 21:00:00,0,0,0,0,0,0
2015-09-12 22:00:00,0,0,0,0,0,0
2015-09-12 23:00:00,0,0,0,0,0,0
2015-09-13 00:00:00,0,0,0,0,0,0
2015-09-13 01:00:00,0,0,0,0,0,0
2015-09-13 02:00:00,0,0,0,0,0,0
2015-09-13 03:00:00,0,0,0,0,0,0
2015-09-13 04:00:00,0,0,0,0.000375,0,0
2015-09-13 05:00:00,0.0398875,0.0641,0.0824333333333333,0.101925,0.053,0.0147
2015-09-13 06:00:00,0.17980625,0.222166666666667,0.2554,0.27555,0.2078,0.118
2015-09-13 07:00:00,0.34180625,0.385433333333333,0.423633333333333,0.442775,0.3829,0.2621
2015-09-13 08:00:00,0.48465625,0.520833333333333,0.555566666666667,0.572775,0.5252,0.3665
2015-09-13 09:00:00,0.5707125,0.613733333333333,0.6431,0.65775,0.6105,0.4603
2015-09-13 10:00:00,0.6198875,0.662733333333333,0.684133333333333,0.696575,0.6505,0.5093
2015-09-13 11:00:00,0.62885,0.6692,0.681933333333333,0.69195,0.6469,0.3557
2015-09-13 12:00:00,0.5978125,0.634266666666667,0.637466666666667,0.64425,0.5852,0.2792
2015-09-13 13:00:00,0.52805625,0.557266666666667,0.5503,0.5524,0.4921,0.3039
2015-09-13 14:00:00,0.41629375,0.440066666666667,0.421166666666667,0.41805,0.3545,0.2635
2015-09-13 15:00:00,0.2699875,0.2885,0.259766666666667,0.250675,0.1979,0.1602
2015-09-13 16:00:00,0.12048125,0.125433333333333,0.0972333333333333,0.086075,0.0603,0.063
2015-09-13 17:00:00,0.0073375,0.00246666666666667,0.0003,0,0,0.0031
2015-09-13 18:00:00,0,0,0,0,0,0
2015-09-13 19:00:00,0,0,0,0,0,0
2015-09-13 20:00:00,0,0,0,0,0,0
2015-09-13 21:00:00,0,0,0,0,0,0
2015-09-13 22:00:00,0,0,0,0,0,0
2015-09-13 23:00:00,0,0,0,0,0,0
2015-09-14 00:00:00,0,0,0,0,0,0
2015-09-14 01:00:00,0,0,0,0,0,0
2015-09-14 02:00:00,0,0,0,0,0,0
2015-09-14 03:00:00,0,0,0,0,0,0
2015-09-14 04:00:00,0,0,0,0.0002,0,0
2015-09-14 05:00:00,0.03308125,0.0322333333333333,0.0456333333333333,0.079225,0.0408,0.0018
2015-09-14 06:00:00,0.15670625,0.107633333333333,0.134933333333333,0.2288,0.1777,0.0254
2015-09-14 07:00:00,0.30486875,0.184766666666667,0.2042,0.370375,0.3579,0.0665
2015-09-14 08:00:00,0.41864375,0.284366666666667,0.2637,0.484775,0.4781,0.1301
2015-09-14 09:00:00,0.4971875,0.361233333333333,0.293466666666667,0.520475,0.5329,0.2496
2015-09-14 10:00:00,0.54628125,0.3877,0.3381,0.488775,0.5487,0.3305
2015-09-14 11:00:00,0.5592,0.381166666666667,0.3568,0.472675,0.5293,0.3692
2015-09-14 12:00:00,0.538325,0.3803,0.333033333333333,0.41125,0.5004,0.3571
2015-09-14 13:00:00,0.47586875,0.3343,0.278433333333333,0.314375,0.4287,0.3198
2015-09-14 14:00:00,0.3735375,0.242166666666667,0.217033333333333,0.21995,0.3239,0.2451
2015-09-14 15:00:00,0.2367375,0.135233333333333,0.132166666666667,0.130125,0.1792,0.1401
2015-09-14 16:00:00,0.09876875,0.0547333333333333,0.0450333333333333,0.040475,0.0489,0.0612
2015-09-14 17:00:00,0.0053125,0.000566666666666667,0,0,0,0.0027
2015-09-14 18:00:00,0,0,0,0,0,0
2015-09-14 19:00:00,0,0,0,0,0,0
2015-09-14 20:00:00,0,0,0,0,0,0
2015-09-14 21:00:00,0,0,0,0,0,0
2015-09-14 22:00:00,0,0,0,0,0,0
2015-09-14 23:00:00,0,0,0,0,0,0
2015-09-15 00:00:00,0,0,0,0,0,0
2015-09-15 01:00:00,0,0,0,0,0,0
2015-09-15 02:00:00,0,0,0,0,0,0
2015-09-15 03:00:00,0,0,0,0,0,0
2015-09-15 04:00:00,0,0,0,0.000075,0,0
2015-09-15 05:00:00,0.0171125,0.0416333333333333,0.0499333333333333,0.074275,0.0476,0.0072
2015-09-15 06:00:00,0.12135,0.1803,0.201266666666667,0.22915,0.1891,0.0908
2015-09-15 07:00:00,0.29958125,0.344666666666667,0.364133333333333,0.39225,0.3457,0.2306
2015-09-15 08:00:00,0.46441875,0.476966666666667,0.492466666666667,0.5078,0.4632,0.3478
2015-09-15 09:00:00,0.572175,0.568033333333333,0.583733333333333,0.57435,0.5308,0.4241
2015-09-15 10:00:00,0.62558125,0.614933333333333,0.627733333333333,0.59855,0.5746,0.4675
2015-09-15 11:00:00,0.6329875,0.615433333333333,0.629,0.58805,0.5877,0.4808
2015-09-15 12:00:00,0.60251875,0.5819,0.592366666666667,0.5434,0.5589,0.4713
2015-09-15 13:00:00,0.52426875,0.507033333333333,0.506933333333333,0.4603,0.4829,0.4129
2015-09-15 14:00:00,0.40569375,0.388966666666667,0.377733333333333,0.3429,0.3556,0.3233
2015-09-15 15:00:00,0.25396875,0.232633333333333,0.220566666666667,0.2,0.1971,0.213
2015-09-15 16:00:00,0.10449375,0.0766666666666667,0.0717333333333333,0.059975,0.0577,0.0927
2015-09-15 17:00:00,0.004975,0.000366666666666667,3.33333333333333E-05,0,0,0.0038
2015-09-15 18:00:00,0,0,0,0,0,0
2015-09-15 19:00:00,0,0,0,0,0,0
2015-09-15 20:00:00,0,0,0,0,0,0
2015-09-15 21:00:00,0,0,0,0,0,0
2015-09-15 22:00:00,0,0,0,0,0,0
2015-09-15 23:00:00,0,0,0,0,0,0
2015-09-16 00:00:00,0,0,0,0,0,0
2015-09-16 01:00:00,0,0,0,0,0,0
2015-09-16 02:00:00,0,0,0,0,0,0
2015-09-16 03:00:00,0,0,0,0,0,0
2015-09-16 04:00:00,0,0,0,0.000075,0,0
2015-09-16 05:00:00,0.01961875,0.0383666666666667,0.0505666666666667,0.080675,0.0495,0.0169
2015-09-16 06:00:00,0.11688125,0.1759,0.1929,0.2448,0.2105,0.1464
2015-09-16 07:00:00,0.2491875,0.330633333333333,0.3336,0.404175,0.3768,0.3082
2015-09-16 08:00:00,0.38995,0.459066666666667,0.447666666666667,0.527,0.5051,0.4493
2015-09-16 09:00:00,0.497675,0.546366666666667,0.527833333333333,0.608625,0.5907,0.5543
2015-09-16 10:00:00,0.5545375,0.568833333333333,0.5544,0.6448,0.6318,0.6132
2015-09-16 11:00:00,0.56825625,0.5374,0.520633333333333,0.63075,0.63,0.6276
2015-09-16 12:00:00,0.522925,0.460833333333333,0.443433333333333,0.5709,0.5815,0.5983
2015-09-16 13:00:00,0.4430625,0.3551,0.3602,0.469225,0.4842,0.5285
2015-09-16 14:00:00,0.32045,0.243733333333333,0.2575,0.34005,0.3474,0.4164
2015-09-16 15:00:00,0.18624375,0.144633333333333,0.151666666666667,0.194,0.1978,0.2698
2015-09-16 16:00:00,0.0668875,0.0510666666666667,0.0505,0.054525,0.059,0.1127
2015-09-16 17:00:00,0.0012375,0.0001,0,0,0,0.004
2015-09-16 18:00:00,0,0,0,0,0,0
2015-09-16 19:00:00,0,0,0,0,0,0
2015-09-16 20:00:00,0,0,0,0,0,0
2015-09-16 21:00:00,0,0,0,0,0,0
2015-09-16 22:00:00,0,0,0,0,0,0
2015-09-16 23:00:00,0,0,0,0,0,0
2015-09-17 00:00:00,0,0,0,0,0,0
2015-09-17 01:00:00,0,0,0,0,0,0
2015-09-17 02:00:00,0,0,0,0,0,0
2015-09-17 03:00:00,0,0,0,0,0,0
2015-09-17 04:00:00,0,0,0,0.000025,0,0
2015-09-17 05:00:00,0.01449375,0.0303666666666667,0.0407666666666667,0.0693,0.0357,0.0068
2015-09-17 06:00:00,0.11025625,0.1514,0.1641,0.217225,0.1713,0.0778
2015-09-17 07:00:00,0.23906875,0.305033333333333,0.307833333333333,0.367875,0.3257,0.211
2015-09-17 08:00:00,0.3540875,0.435933333333333,0.416233333333333,0.484825,0.4489,0.3722
2015-09-17 09:00:00,0.4332,0.513666666666667,0.478966666666667,0.55665,0.5288,0.4724
2015-09-17 10:00:00,0.48550625,0.5502,0.499266666666667,0.573725,0.5764,0.5087
2015-09-17 11:00:00,0.49029375,0.545933333333333,0.477433333333333,0.54435,0.5897,0.5261
2015-09-17 12:00:00,0.4738375,0.5048,0.426866666666667,0.486525,0.5434,0.5306
2015-09-17 13:00:00,0.41376875,0.430566666666667,0.350233333333333,0.3825,0.4287,0.4733
2015-09-17 14:00:00,0.32661875,0.338133333333333,0.256233333333333,0.254775,0.2916,0.3506
2015-09-17 15:00:00,0.207125,0.2108,0.148633333333333,0.130675,0.1524,0.2057
2015-09-17 16:00:00,0.0802625,0.0718,0.0422333333333333,0.03205,0.0418,0.077
2015-09-17 17:00:00,0.0019625,0.000266666666666667,0,0,0,0.0018
2015-09-17 18:00:00,0,0,0,0,0,0
2015-09-17 19:00:00,0,0,0,0,0,0
2015-09-17 20:00:00,0,0,0,0,0,0
2015-09-17 21:00:00,0,0,0,0,0,0
2015-09-17 22:00:00,0,0,0,0,0,0
2015-09-17 23:00:00,0,0,0,0,0,0
2015-09-18 00:00:00,0,0,0,0,0,0
2015-09-18 01:00:00,0,0,0,0,0,0
2015-09-18 02:00:00,0,0,0,0,0,0
2015-09-18 03:00:00,0,0,0,0,0,0
2015-09-18 04:00:00,0,0,0,0,0,0
2015-09-18 05:00:00,0.00341875,0.0055,0.0179666666666667,0.0584,0.0352,0.0064
2015-09-18 06:00:00,0.06005,0.0475,0.0733333333333333,0.174725,0.1326,0.1051
2015-09-18 07:00:00,0.16243125,0.1159,0.1376,0.271875,0.2574,0.2415
2015-09-18 08:00:00,0.280225,0.2126,0.204166666666667,0.33345,0.3806,0.3753
2015-09-18 09:00:00,0.3634875,0.321666666666667,0.259,0.350775,0.4788,0.5003
2015-09-18 10:00:00,0.43974375,0.3935,0.319066666666667,0.358975,0.512,0.5731
2015-09-18 11:00:00,0.48775625,0.431133333333333,0.3484,0.381775,0.4877,0.6005
2015-09-18 12:00:00,0.48146875,0.443366666666667,0.3088,0.4089,0.4182,0.5797
2015-09-18 13:00:00,0.4176125,0.412066666666667,0.2654,0.36285,0.3418,0.5108
2015-09-18 14:00:00,0.32631875,0.323733333333333,0.210366666666667,0.242325,0.2357,0.3967
2015-09-18 15:00:00,0.2129,0.205033333333333,0.131433333333333,0.11185,0.1176,0.263
2015-09-18 16:00:00,0.09175,0.0659666666666667,0.0434666666666667,0.0253,0.0334,0.1159
2015-09-18 17:00:00,0.00410625,0.0002,0,0,0,0.0033
2015-09-18 18:00:00,0,0,0,0,0,0
2015-09-18 19:00:00,0,0,0,0,0,0
2015-09-18 20:00:00,0,0,0,0,0,0
2015-09-18 21:00:00,0,0,0,0,0,0
2015-09-18 22:00:00,0,0,0,0,0,0
2015-09-18 23:00:00,0,0,0,0,0,0
2015-09-19 00:00:00,0,0,0,0,0,0
2015-09-19 01:00:00,0,0,0,0,0,0
2015-09-19 02:00:00,0,0,0,0,0,0
2015-09-19 03:00:00,0,0,0,0,0,0
2015-09-19 04:00:00,0,0,0,0,0,0
2015-09-19 05:00:00,0.0267875,0.0189666666666667,0.0349666666666667,0.053275,0.027,0.0147
2015-09-19 06:00:00,0.16473125,0.116533333333333,0.165633333333333,0.182375,0.1359,0.1438
2015-09-19 07:00:00,0.332825,0.254633333333333,0.338633333333333,0.3399,0.2526,0.3124
2015-09-19 08:00:00,0.4851125,0.383333333333333,0.484833333333333,0.473325,0.3387,0.476
2015-09-19 09:00:00,0.59283125,0.467666666666667,0.5825,0.559525,0.4079,0.5924
2015-09-19 10:00:00,0.65635,0.510366666666667,0.6269,0.59915,0.4535,0.6527
2015-09-19 11:00:00,0.66513125,0.523366666666667,0.6179,0.580325,0.4819,0.6694
2015-09-19 12:00:00,0.62684375,0.504366666666667,0.578466666666667,0.535275,0.4718,0.6488
2015-09-19 13:00:00,0.5458625,0.442466666666667,0.487666666666667,0.429275,0.4387,0.5809
2015-09-19 14:00:00,0.4273625,0.3391,0.3574,0.29975,0.356,0.4654
2015-09-19 15:00:00,0.27784375,0.204866666666667,0.2013,0.160175,0.2163,0.3107
2015-09-19 16:00:00,0.1192375,0.0741333333333333,0.0549,0.03645,0.0661,0.139
2015-09-19 17:00:00,0.00376875,0.000133333333333333,0,0,0,0.0042
2015-09-19 18:00:00,0,0,0,0,0,0
2015-09-19 19:00:00,0,0,0,0,0,0
2015-09-19 20:00:00,0,0,0,0,0,0
2015-09-19 21:00:00,0,0,0,0,0,0
2015-09-19 22:00:00,0,0,0,0,0,0
2015-09-19 23:00:00,0,0,0,0,0,0
2015-09-20 00:00:00,0,0,0,0,0,0
2015-09-20 01:00:00,0,0,0,0,0,0
2015-09-20 02:00:00,0,0,0,0,0,0
2015-09-20 03:00:00,0,0,0,0,0,0
2015-09-20 04:00:00,0,0,0,0,0,0
2015-09-20 05:00:00,0.03001875,0.0437666666666667,0.0361,0.04325,0.0513,0.0142
2015-09-20 06:00:00,0.183525,0.202166666666667,0.173333333333333,0.18,0.2271,0.15
2015-09-20 07:00:00,0.3557625,0.3741,0.3343,0.347925,0.4107,0.3265
2015-09-20 08:00:00,0.4969375,0.516966666666667,0.4853,0.4963,0.5479,0.4734
2015-09-20 09:00:00,0.59449375,0.614866666666667,0.5871,0.59695,0.6372,0.5824
2015-09-20 10:00:00,0.6519125,0.666866666666667,0.648366666666667,0.654875,0.6809,0.6465
2015-09-20 11:00:00,0.6641625,0.6741,0.654033333333333,0.66145,0.68,0.6616
2015-09-20 12:00:00,0.62639375,0.637666666666667,0.608166666666667,0.6133,0.6318,0.6344
2015-09-20 13:00:00,0.5423,0.556933333333333,0.532133333333333,0.524,0.5412,0.5657
2015-09-20 14:00:00,0.4157625,0.4348,0.4037,0.38725,0.4063,0.4527
2015-09-20 15:00:00,0.26219375,0.2784,0.245033333333333,0.22245,0.2358,0.3022
2015-09-20 16:00:00,0.10545,0.110366666666667,0.0844333333333333,0.061925,0.0707,0.1351
2015-09-20 17:00:00,0.00230625,0.000133333333333333,0,0,0,0.0033
2015-09-20 18:00:00,0,0,0,0,0,0
2015-09-20 19:00:00,0,0,0,0,0,0
2015-09-20 20:00:00,0,0,0,0,0,0
2015-09-20 21:00:00,0,0,0,0,0,0
2015-09-20 22:00:00,0,0,0,0,0,0
2015-09-20 23:00:00,0,0,0,0,0,0
2015-09-21 00:00:00,0,0,0,0,0,0
2015-09-21 01:00:00,0,0,0,0,0,0
2015-09-21 02:00:00,0,0,0,0,0,0
2015-09-21 03:00:00,0,0,0,0,0,0
2015-09-21 04:00:00,0,0,0,0,0,0
2015-09-21 05:00:00,0.02786875,0.0432333333333333,0.0591,0.07855,0.0499,0.0141
2015-09-21 06:00:00,0.18410625,0.2015,0.230133333333333,0.253725,0.2147,0.1563
2015-09-21 07:00:00,0.3591375,0.370633333333333,0.398,0.420375,0.4023,0.3296
2015-09-21 08:00:00,0.5005875,0.5115,0.537466666666667,0.5515,0.5439,0.4752
2015-09-21 09:00:00,0.5989125,0.607733333333333,0.6259,0.6343,0.6314,0.5817
2015-09-21 10:00:00,0.6519,0.658933333333333,0.669766666666667,0.675725,0.6768,0.6425
2015-09-21 11:00:00,0.6599625,0.666133333333333,0.668733333333333,0.671775,0.6782,0.6597
2015-09-21 12:00:00,0.62169375,0.629966666666667,0.623266666666667,0.62345,0.6294,0.6325
2015-09-21 13:00:00,0.54205625,0.550766666666667,0.535166666666667,0.532875,0.535,0.5599
2015-09-21 14:00:00,0.420325,0.4301,0.404833333333333,0.3924,0.3957,0.4328
2015-09-21 15:00:00,0.26623125,0.274233333333333,0.240966666666667,0.21745,0.2223,0.2756
2015-09-21 16:00:00,0.10815,0.108166666666667,0.0798666666666667,0.056675,0.0659,0.123
2015-09-21 17:00:00,0.00185,6.66666666666667E-05,0,0,0,0.0023
2015-09-21 18:00:00,0,0,0,0,0,0
2015-09-21 19:00:00,0,0,0,0,0,0
2015-09-21 20:00:00,0,0,0,0,0,0
2015-09-21 21:00:00,0,0,0,0,0,0
2015-09-21 22:00:00,0,0,0,0,0,0
2015-09-21 23:00:00,0,0,0,0,0,0
2015-09-22 00:00:00,0,0,0,0,0,0
2015-09-22 01:00:00,0,0,0,0,0,0
2015-09-22 02:00:00,0,0,0,0,0,0
2015-09-22 03:00:00,0,0,0,0,0,0
2015-09-22 04:00:00,0,0,0,0,0,0
2015-09-22 05:00:00,0.02391875,0.0417666666666667,0.0584333333333333,0.0726,0.043,0.006
2015-09-22 06:00:00,0.16785,0.1969,0.231966666666667,0.2459,0.1988,0.0888
2015-09-22 07:00:00,0.332425,0.368033333333333,0.4039,0.414075,0.3718,0.1921
2015-09-22 08:00:00,0.4636875,0.5089,0.537633333333333,0.545225,0.5137,0.3122
2015-09-22 09:00:00,0.54651875,0.604,0.6257,0.631925,0.5759,0.43
2015-09-22 10:00:00,0.58259375,0.653833333333333,0.668233333333333,0.671525,0.6216,0.5011
2015-09-22 11:00:00,0.571,0.658766666666667,0.6666,0.66665,0.6148,0.5575
2015-09-22 12:00:00,0.5216375,0.619066666666667,0.620933333333333,0.61895,0.571,0.5663
2015-09-22 13:00:00,0.43354375,0.533833333333333,0.531533333333333,0.5263,0.4664,0.522
2015-09-22 14:00:00,0.320125,0.4079,0.4,0.389775,0.3391,0.4137
2015-09-22 15:00:00,0.1921,0.2501,0.232366666666667,0.22085,0.1914,0.2661
2015-09-22 16:00:00,0.07169375,0.0894333333333333,0.0722666666666667,0.05555,0.0471,0.1043
2015-09-22 17:00:00,0.00065,0,0,0,0,0.0008
2015-09-22 18:00:00,0,0,0,0,0,0
2015-09-22 19:00:00,0,0,0,0,0,0
2015-09-22 20:00:00,0,0,0,0,0,0
2015-09-22 21:00:00,0,0,0,0,0,0
2015-09-22 22:00:00,0,0,0,0,0,0
2015-09-22 23:00:00,0,0,0,0,0,0
2015-09-23 00:00:00,0,0,0,0,0,0
2015-09-23 01:00:00,0,0,0,0,0,0
2015-09-23 02:00:00,0,0,0,0,0,0
2015-09-23 03:00:00,0,0,0,0,0,0
2015-09-23 04:00:00,0,0,0,0,0,0
2015-09-23 05:00:00,0.01369375,0.0239,0.0480666666666667,0.06745,0.035,0.0041
2015-09-23 06:00:00,0.1333125,0.158166666666667,0.218933333333333,0.2417,0.1782,0.0811
2015-09-23 07:00:00,0.29134375,0.3184,0.389766666666667,0.4082,0.3523,0.1925
2015-09-23 08:00:00,0.4286,0.456466666666667,0.5213,0.5379,0.4982,0.2993
2015-09-23 09:00:00,0.52519375,0.557633333333333,0.608133333333333,0.625625,0.5885,0.415
2015-09-23 10:00:00,0.584575,0.6116,0.641233333333333,0.66275,0.6099,0.4998
2015-09-23 11:00:00,0.60034375,0.612533333333333,0.619933333333333,0.657125,0.607,0.5337
2015-09-23 12:00:00,0.56573125,0.566833333333333,0.5485,0.605375,0.5488,0.5291
2015-09-23 13:00:00,0.4886125,0.479966666666667,0.436566666666667,0.513475,0.4672,0.4551
2015-09-23 14:00:00,0.36779375,0.340233333333333,0.2911,0.374825,0.3386,0.3401
2015-09-23 15:00:00,0.2246,0.172066666666667,0.134233333333333,0.199925,0.186,0.2077
2015-09-23 16:00:00,0.08164375,0.0393333333333333,0.0284333333333333,0.04,0.0437,0.0803
2015-09-23 17:00:00,0.0003875,0,0,0,0,0.0004
2015-09-23 18:00:00,0,0,0,0,0,0
2015-09-23 19:00:00,0,0,0,0,0,0
2015-09-23 20:00:00,0,0,0,0,0,0
2015-09-23 21:00:00,0,0,0,0,0,0
2015-09-23 22:00:00,0,0,0,0,0,0
2015-09-23 23:00:00,0,0,0,0,0,0
2015-09-24 00:00:00,0,0,0,0,0,0
2015-09-24 01:00:00,0,0,0,0,0,0
2015-09-24 02:00:00,0,0,0,0,0,0
2015-09-24 03:00:00,0,0,0,0,0,0
2015-09-24 04:00:00,0,0,0,0,0,0
2015-09-24 05:00:00,0.01621875,0.0104333333333333,0.0132333333333333,0.039375,0.0141,0.0003
2015-09-24 06:00:00,0.144725,0.0910333333333333,0.0895666666666667,0.143275,0.0866,0.0312
2015-09-24 07:00:00,0.30766875,0.203966666666667,0.202433333333333,0.238375,0.1844,0.0994
2015-09-24 08:00:00,0.45175625,0.328,0.338533333333333,0.3092,0.2642,0.1858
2015-09-24 09:00:00,0.5546375,0.460133333333333,0.456966666666667,0.37275,0.2983,0.2575
2015-09-24 10:00:00,0.6151875,0.530866666666667,0.5137,0.4143,0.3257,0.2872
2015-09-24 11:00:00,0.62623125,0.539333333333333,0.500766666666667,0.42005,0.3127,0.3009
2015-09-24 12:00:00,0.59144375,0.508366666666667,0.4462,0.4017,0.2742,0.2798
2015-09-24 13:00:00,0.51223125,0.4313,0.3334,0.3535,0.2018,0.2313
2015-09-24 14:00:00,0.3919125,0.306766666666667,0.193566666666667,0.24935,0.1378,0.1951
2015-09-24 15:00:00,0.2406125,0.160366666666667,0.0811333333333333,0.1255,0.0698,0.1507
2015-09-24 16:00:00,0.088975,0.0459,0.0132333333333333,0.020075,0.012,0.0647
2015-09-24 17:00:00,0.000375,0,0,0,0,0.0003
2015-09-24 18:00:00,0,0,0,0,0,0
2015-09-24 19:00:00,0,0,0,0,0,0
2015-09-24 20:00:00,0,0,0,0,0,0
2015-09-24 21:00:00,0,0,0,0,0,0
2015-09-24 22:00:00,0,0,0,0,0,0
2015-09-24 23:00:00,0,0,0,0,0,0
2015-09-25 00:00:00,0,0,0,0,0,0
2015-09-25 01:00:00,0,0,0,0,0,0
2015-09-25 02:00:00,0,0,0,0,0,0
2015-09-25 03:00:00,0,0,0,0,0,0
2015-09-25 04:00:00,0,0,0,0,0,0
2015-09-25 05:00:00,0.0120625,0.0095,0.00716666666666667,0.01735,0.0072,0.0055
2015-09-25 06:00:00,0.1345125,0.0946333333333333,0.0637,0.07735,0.0545,0.1087
2015-09-25 07:00:00,0.29446875,0.211333333333333,0.1471,0.144775,0.1176,0.2623
2015-09-25 08:00:00,0.43881875,0.330433333333333,0.2289,0.2009,0.1745,0.396
2015-09-25 09:00:00,0.54998125,0.4365,0.2951,0.231575,0.2102,0.5093
2015-09-25 10:00:00,0.6040375,0.524633333333333,0.326466666666667,0.23335,0.2333,0.5861
2015-09-25 11:00:00,0.6066125,0.5567,0.321066666666667,0.214525,0.2258,0.5951
2015-09-25 12:00:00,0.56369375,0.524733333333333,0.287833333333333,0.1782,0.1995,0.5783
2015-09-25 13:00:00,0.47634375,0.4462,0.234466666666667,0.129975,0.1847,0.5301
2015-09-25 14:00:00,0.357025,0.341466666666667,0.1714,0.078325,0.1435,0.4227
2015-09-25 15:00:00,0.21164375,0.207266666666667,0.0883,0.032525,0.088,0.2791
2015-09-25 16:00:00,0.06769375,0.0660666666666667,0.02,0.003175,0.0213,0.1165
2015-09-25 17:00:00,0.0001375,0,0,0,0,0.0004
2015-09-25 18:00:00,0,0,0,0,0,0
2015-09-25 19:00:00,0,0,0,0,0,0
2015-09-25 20:00:00,0,0,0,0,0,0
2015-09-25 21:00:00,0,0,0,0,0,0
2015-09-25 22:00:00,0,0,0,0,0,0
2015-09-25 23:00:00,0,0,0,0,0,0
2015-09-26 00:00:00,0,0,0,0,0,0
2015-09-26 01:00:00,0,0,0,0,0,0
2015-09-26 02:00:00,0,0,0,0,0,0
2015-09-26 03:00:00,0,0,0,0,0,0
2015-09-26 04:00:00,0,0,0,0,0,0
2015-09-26 05:00:00,0.00265625,0.0191666666666667,0.0258333333333333,0.017375,0.0286,0.0068
2015-09-26 06:00:00,0.05736875,0.153,0.158766666666667,0.103625,0.176,0.1341
2015-09-26 07:00:00,0.1447875,0.3229,0.3391,0.2326,0.3677,0.2885
2015-09-26 08:00:00,0.23579375,0.463733333333333,0.4898,0.378775,0.5169,0.4043
2015-09-26 09:00:00,0.3166375,0.5487,0.5839,0.491975,0.6125,0.4881
2015-09-26 10:00:00,0.36691875,0.588933333333333,0.6265,0.55675,0.6626,0.5567
2015-09-26 11:00:00,0.3784375,0.578533333333333,0.624066666666667,0.57505,0.6647,0.5908
2015-09-26 12:00:00,0.3475625,0.537533333333333,0.580066666666667,0.544,0.6196,0.5406
2015-09-26 13:00:00,0.277025,0.4657,0.4937,0.470525,0.5268,0.3471
2015-09-26 14:00:00,0.19293125,0.3609,0.377666666666667,0.34965,0.3889,0.2055
2015-09-26 15:00:00,0.10308125,0.2298,0.213333333333333,0.1973,0.2155,0.1475
2015-09-26 16:00:00,0.02555625,0.0743666666666667,0.0553666666666667,0.03815,0.0515,0.074
2015-09-26 17:00:00,0,0,0,0,0,0.0001
2015-09-26 18:00:00,0,0,0,0,0,0
2015-09-26 19:00:00,0,0,0,0,0,0
2015-09-26 20:00:00,0,0,0,0,0,0
2015-09-26 21:00:00,0,0,0,0,0,0
2015-09-26 22:00:00,0,0,0,0,0,0
2015-09-26 23:00:00,0,0,0,0,0,0
2015-09-27 00:00:00,0,0,0,0,0,0
2015-09-27 01:00:00,0,0,0,0,0,0
2015-09-27 02:00:00,0,0,0,0,0,0
2015-09-27 03:00:00,0,0,0,0,0,0
2015-09-27 04:00:00,0,0,0,0,0,0
2015-09-27 05:00:00,0.0023,0.0176666666666667,0.0184,0.01415,0.0219,0.001
2015-09-27 06:00:00,0.05121875,0.147566666666667,0.130666666666667,0.086325,0.1622,0.0462
2015-09-27 07:00:00,0.13780625,0.291633333333333,0.2882,0.2012,0.3457,0.1572
2015-09-27 08:00:00,0.23404375,0.396633333333333,0.4157,0.359225,0.4787,0.2871
2015-09-27 09:00:00,0.31200625,0.4481,0.4452,0.508025,0.5783,0.3504
2015-09-27 10:00:00,0.3419125,0.415866666666667,0.3642,0.538675,0.6244,0.3741
2015-09-27 11:00:00,0.3440875,0.337066666666667,0.3293,0.485025,0.6485,0.3555
2015-09-27 12:00:00,0.29166875,0.250666666666667,0.325933333333333,0.44155,0.6064,0.303
2015-09-27 13:00:00,0.20399375,0.184,0.340166666666667,0.412175,0.5174,0.2639
2015-09-27 14:00:00,0.11695,0.1379,0.292866666666667,0.325475,0.3815,0.228
2015-09-27 15:00:00,0.05539375,0.0848666666666667,0.1666,0.168525,0.2112,0.1404
2015-09-27 16:00:00,0.0131,0.0213,0.0338,0.025175,0.0458,0.0379
2015-09-27 17:00:00,0,0,0,0,0,0
2015-09-27 18:00:00,0,0,0,0,0,0
2015-09-27 19:00:00,0,0,0,0,0,0
2015-09-27 20:00:00,0,0,0,0,0,0
2015-09-27 21:00:00,0,0,0,0,0,0
